Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,20,40,1,32,16,2944,0.0018455,0.0006398072596958,0.0300105,0.0324958072596958,0.0018455,1.4516777903878346,27554.323876039653,0.4113010090124119,222.86697860331185,1.0
Llama2-13B,20,40,1,32,16,3072,0.0018455,0.0006398072596958,0.0311105,0.0335958072596958,0.0018455,1.4956777903878349,26743.7279988144,0.4118077933803126,223.14158405869023,1.0
Llama2-13B,20,40,1,32,16,3200,0.0018455,0.0006398072596958,0.0322105,0.0346958072596958,0.0018455,1.5396777903878347,25979.461579376468,0.4123145777482135,223.4161895140686,1.0
Llama2-13B,20,40,1,32,16,3328,0.0018455,0.0006398072596958,0.0333105,0.0357958072596958,0.0018455,1.5836777903878343,25257.663044074267,0.4128213621161143,223.69079496944696,1.0
Llama2-13B,20,40,1,32,16,3456,0.0018455,0.0006398072596958,0.0344105,0.0368958072596958,0.0018455,1.6276777903878348,24574.88836931848,0.413328146484015,223.9654004248254,1.0
Llama2-13B,20,40,1,32,16,3584,0.0018455,0.0006398072596958,0.0355105,0.0379958072596958,0.0018455,1.6716777903878348,23928.056130194724,0.4138349308519158,224.2400058802037,1.0
Llama2-13B,20,40,1,32,16,3712,0.0018455,0.0006398072596958,0.0366105,0.0390958072596958,0.0018455,1.7156777903878346,23314.401004723542,0.4143417152198167,224.5146113355821,1.0
Llama2-13B,20,40,1,32,16,3840,0.0018455,0.0006398072596958,0.0377105,0.0401958072596958,0.0018455,1.759677790387835,22731.434253758445,0.4148484995877175,224.7892167909605,1.0
Llama2-13B,20,40,1,32,16,3968,0.0018455,0.0006398072596958,0.0388105,0.0412958072596958,0.0018455,1.8036777903878347,22176.90998534668,0.4153552839556182,225.0638222463389,1.0
Llama2-13B,20,40,1,32,16,4096,0.0018455,0.0006398072596958,0.0399105,0.0423958072596958,0.0018455,1.8476777903878348,21648.79623930742,0.4158620683235191,225.33842770171725,1.0
Llama2-13B,32,40,1,32,16,128,0.0018455,0.0009846627044677,0.0058105,0.0086406627044677,0.0018455,0.4974720081787108,80406.53412127357,0.4001517529185943,216.82565858498745,0.625
Llama2-13B,32,40,1,32,16,256,0.0018455,0.0009846627044677,0.0069105,0.0097406627044677,0.0018455,0.5414720081787109,73872.70144313377,0.4006585372864951,217.1002640403659,0.625
Llama2-13B,32,40,1,32,16,384,0.0018455,0.0009846627044677,0.0080105,0.0108406627044677,0.0018455,0.5854720081787109,68320.94351433161,0.4011653216543959,217.37486949574424,0.625
Llama2-13B,32,40,1,32,16,512,0.0018455,0.0009846627044677,0.0091105,0.0119406627044677,0.0018455,0.629472008178711,63545.31969695426,0.4016721060222966,217.6494749511226,0.625
