trace_6_channels_per_block_seqlen_1024.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_1152.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_1280.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_128.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_1408.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_1536.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_1664.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_1792.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_1920.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_2048.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_2176.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_2304.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_2432.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_2560.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_256.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_2688.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_2816.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_2944.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_3072.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_3200.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_3328.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_3456.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
trace_6_channels_per_block_seqlen_3584.txt.log	0.0023975	0.00221671875	0.00018078125	93.65354535974974	480	60	360	0	0	0	0	0	0	0	60	0	0	0	0	19200	0	12960	0	0	0	0	0	0	0	0	
