Baseline Throughput (Query/min),Baseline Latency (min),mountMIN Throughput (Query/min),mountMIN Latency (min),flyMIN Throughput (Query/min),flyMIN Latency (min)
1.613291687336698,0.6723715901333333,1.6605930229860892,0.6561882941333333,1.661746891966057,0.6558060008000001
3.1310105964980965,0.6897989972666668,3.2195533540177124,0.6736157012666667,3.221710535274526,0.6732334079333333
5.75530748580838,0.7420535941666666,5.9026228092553215,0.7258702981666667,5.906200362527343,0.7254880048333334
9.653777302991756,0.8717334376333333,9.856697398007576,0.8555501416333333,9.8615995135047,0.8551678483
14.602952788434012,1.132632140983333,14.829612930222574,1.116448844983333,14.835055246925302,1.11606655165
19.553930881243172,1.6668962284083333,19.752967589324598,1.6507129324083332,19.757719282475843,1.650330639075
