Baseline Throughput (Query/min),Baseline Latency (min),mountMIN Throughput (Query/min),mountMIN Latency (min),flyMIN Throughput (Query/min),flyMIN Latency (min)
9.222464839627094,0.11550345621111109,9.750530364793365,0.11002355434444443,9.759476863890361,0.1099361730111111
16.182288338719474,0.13057975904444444,16.98099552344746,0.12509985717777777,16.99440987145944,0.12501247584444447
26.280092944207915,0.15894340122222222,27.30954502004285,0.15346349935555553,27.326645281868952,0.1533761180222222
37.79597083554223,0.2180496423777778,38.83303206380874,0.21256974051111105,38.85004481014062,0.21248235917777777
