Config,Baseline PIM,Baseline CXL,Baseline Acc,Baseline CPU,Mount PIM,Mount CXL,Mount Acc,Mount CPU,Fly PIM,Fly CXL,Fly Acc,Fly CPU
PP=40,0.6067449173333334,0.0017471003571426645,0.06242440533333331,0.010239999999999999,0.59654656,0.0017471003571426645,0.051938645333333304,0.010239999999999999,0.5960441173333334,0.0017471003571426645,0.051938645333333304,0.010239999999999999
PP=10 TP=2,0.2108470613333333,0.020337414107142827,0.031212202666666636,0.010239999999999999,0.206938112,0.020337414107142827,0.02596932266666663,0.010239999999999999,0.20676334933333332,0.020337414107142827,0.02596932266666663,0.010239999999999999
PP=5 TP=4,0.16067652266666668,0.022918329285714193,0.031212202666666636,0.010239999999999999,0.15676757333333333,0.022918329285714193,0.02596932266666663,0.010239999999999999,0.15659281066666664,0.022918329285714193,0.02596932266666663,0.010239999999999999
PP=4 TP=5,0.1460224,0.023336856071428505,0.031212202666666636,0.010239999999999999,0.1421134506666667,0.023336856071428505,0.02596932266666663,0.010239999999999999,0.141938688,0.023336856071428505,0.02596932266666663,0.010239999999999999
PP=2 TP=10,0.12333192533333334,0.024941208749999992,0.031212202666666636,0.010239999999999999,0.119422976,0.024941208749999992,0.02596932266666663,0.010239999999999999,0.11924821333333332,0.024941208749999992,0.02596932266666663,0.010239999999999999
PP=1 TP=20,0.12008516266666666,0.02568525636904741,0.031212202666666636,0.010239999999999999,0.11617621333333335,0.02568525636904741,0.02596932266666663,0.010239999999999999,0.11600145066666666,0.02568525636904741,0.02596932266666663,0.010239999999999999
