Baseline Throughput (Query/min),Baseline Latency (min),mountMIN Throughput (Query/min),mountMIN Latency (min),flyMIN Throughput (Query/min),flyMIN Latency (min)
8.655771495833331,0.12217898572380952,9.115222242428832,0.11669908385714285,9.122969274422669,0.11661170252380954
17.160586565201037,0.12313870768571428,18.062093142929633,0.11765880581904761,18.077284508073493,0.1175714244857143
31.188115213349555,0.13488650119999998,32.66032622130569,0.12940659933333334,32.684990807630015,0.12931921799999999
38.2934956725566,0.13719558245714283,40.066305724972665,0.1317156805904762,40.09597815283337,0.13162829925714287
63.245563531755174,0.1646043635238095,65.61861104286413,0.15912446165714286,65.65795813599081,0.1590370803238095
92.79579876947412,0.22180088245714286,95.29223516515391,0.2163209805904762,95.33316497909063,0.21623359925714286
