Config,Baseline PIM,Baseline CXL,Baseline Acc,Baseline CPU,Mount PIM,Mount CXL,Mount Acc,Mount CPU,Fly PIM,Fly CXL,Fly Acc,Fly CPU
PP=32,0.17646114133333332,0.0017929555833332258,0.01998847999999996,0.010239999999999999,0.17433668266666666,0.0017929555833332258,0.016633036799999962,0.010239999999999999,0.17424930133333336,0.0017929555833332258,0.016633036799999962,0.010239999999999999
PP=16 TP=2,0.11812099413333334,0.02092952949999993,0.01998847999999996,0.010239999999999999,0.11599653546666668,0.02092952949999993,0.016633036799999962,0.010239999999999999,0.11590915413333332,0.02092952949999993,0.016633036799999962,0.010239999999999999
PP=8 TP=4,0.09015241386666667,0.023663904499999923,0.01998847999999996,0.010239999999999999,0.08802795520000001,0.023663904499999923,0.016633036799999962,0.010239999999999999,0.08794057386666668,0.023663904499999923,0.016633036799999962,0.010239999999999999
PP=4 TP=8,0.07512173226666667,0.025714685749999917,0.01998847999999996,0.010239999999999999,0.0729972736,0.025714685749999917,0.016633036799999962,0.010239999999999999,0.07290989226666666,0.025714685749999917,0.016633036799999962,0.010239999999999999
PP=2 TP=16,0.07302894933333333,0.026691248249999855,0.01998847999999996,0.010239999999999999,0.07090449066666667,0.026691248249999855,0.016633036799999962,0.010239999999999999,0.07081710933333334,0.026691248249999855,0.016633036799999962,0.010239999999999999
PP=1 TP=32,0.07093616640000001,0.029588383666666645,0.01998847999999996,0.010239999999999999,0.06881170773333332,0.029588383666666645,0.016633036799999962,0.010239999999999999,0.0687243264,0.029588383666666645,0.016633036799999962,0.010239999999999999
