Baseline Throughput (Query/min),Baseline Latency (min),mountMIN Throughput (Query/min),mountMIN Latency (min),flyMIN Throughput (Query/min),flyMIN Latency (min)
5.277891041052152,0.2005664991625,5.563779073137402,0.19141466982916666,5.569559644914126,0.19123990716250008
10.432951201410747,0.20267140670416667,10.990290088325144,0.19351957737083333,11.001549778034597,0.19334481470416665
19.282125772264024,0.21760344483750002,20.221296809530607,0.20845161550416666,20.240170186343384,0.2082768528375
34.90609642320371,0.23947318611666668,36.43028259068644,0.2303213567833333,36.46074719060304,0.23014659411666663
57.9252556192815,0.2862559808208333,59.98897645665718,0.2771041514875,60.02987257870785,0.27692938882083334
84.4356735168807,0.38850295325833334,86.58099614518791,0.379351123925,86.62305254227934,0.3791763612583334
