Baseline Throughput (Query/min),Baseline Latency (min),mountMIN Throughput (Query/min),mountMIN Latency (min),flyMIN Throughput (Query/min),flyMIN Latency (min)
5.682118389985476,0.18791252463571426,6.018410685755624,0.17876069530238095,6.025249632616469,0.1785859326357143
11.186121191186524,0.19053351168333332,11.83561597424496,0.18138168235000002,11.84880722186384,0.18120691968333333
19.942105448242298,0.21210521447142855,20.95706886800105,0.2029533851380952,20.977518781810684,0.20277862247142853
23.169513092490533,0.22670811915238093,24.253686900058838,0.2175562898190476,24.275432253694916,0.21738152715238093
37.739978725247944,0.2754266002404762,39.14854173974041,0.26627477090714285,39.17650664167117,0.2661000082404762
53.824248195900275,0.381283366204762,55.2212678007473,0.3721315368714287,55.24867069690412,0.371956774204762
