Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,8,1,8,32,32,2304,0.0511425,0.0047594247860378,0.01033525,0.0662371747860378,0.016064,2.8155509914415147,355.1702679296946,225.2579258155375,110.11288351935156,1.0
Llama2-13B,8,1,8,32,32,2432,0.0522195,0.0047594247860378,0.0108852499999999,0.0678641747860378,0.016064,2.880630991441515,347.1461644934895,225.7326410273025,108.0691317550448,1.0
Llama2-13B,8,1,8,32,32,2560,0.0533395,0.0047594247860378,0.01143525,0.0695341747860378,0.016064,2.947430991441515,339.2785116610737,226.2078273441333,106.02266019747717,1.0
Llama2-13B,8,1,8,32,32,2688,0.0545025,0.0047594247860378,0.01198525,0.0712471747860378,0.016064,3.015950991441515,331.5703745975118,226.68349665453005,103.9784856908078,1.0
Llama2-13B,8,1,8,32,32,2816,0.0556225,0.0047594247860378,0.01253525,0.0729171747860378,0.016064,3.0827509914415145,324.3855902653991,227.15867108286105,102.09837344728346,1.0
Llama2-13B,8,1,8,32,32,2944,0.0566995,0.0047594247860378,0.01308525,0.0745441747860378,0.016064,3.1478309914415146,317.6790630497163,227.63338629462584,100.36833935688408,1.0
Llama2-13B,8,1,8,32,32,3072,0.0578195,0.0047594247860378,0.01363525,0.0762141747860378,0.016064,3.2146309914415148,311.07769528208803,228.1085726114568,98.62960273413675,1.0
Llama2-13B,8,1,8,32,32,3200,0.0603405,0.0047594247860378,0.01418525,0.0792851747860378,0.016064,3.3374709914415144,299.6280724429853,229.81480511958745,95.2158190268507,1.0
Llama2-13B,8,1,8,32,32,3328,0.0614605,0.0047594247860378,0.0147352499999999,0.0809551747860378,0.016064,3.4042709914415146,293.748647658792,230.2899795479183,93.67397741147497,1.0
Llama2-13B,8,1,8,32,32,3456,0.0625375,0.0047594247860378,0.01528525,0.0825821747860378,0.016064,3.4693509914415146,288.238348459664,230.7646947596832,92.25052758732087,1.0
Llama2-13B,8,1,8,32,32,3584,0.0636575,0.0047594247860378,0.01583525,0.0842521747860378,0.016064,3.5361509914415152,282.7933542488097,231.2398810765141,90.8140757477572,1.0
Llama2-13B,8,1,8,32,32,3712,0.0648205,0.0047594247860378,0.01638525,0.0859651747860378,0.016064,3.604670991441515,277.4178288044252,231.71555038691088,89.36815914213516,1.0
Llama2-13B,8,1,8,32,32,3840,0.0659405,0.0047594247860378,0.01693525,0.0876351747860378,0.016064,3.671470991441515,272.3703938642244,232.1907248152417,88.03039285994264,1.0
Llama2-13B,8,1,8,32,32,3968,0.0670175,0.0047594247860378,0.01748525,0.0892621747860378,0.016064,3.736550991441515,267.6264828957178,232.6654400270068,86.79279293729499,1.0
Llama2-13B,8,1,8,32,32,4096,0.0681375,0.0047594247860378,0.01803525,0.0909321747860378,0.016064,3.803350991441515,262.9260360798276,233.14062634383765,85.540497649546,1.0
Llama2-13B,8,2,4,32,32,128,0.0368165,0.0045839222208658,0.00098525,0.0423856722208658,0.024332,1.869758888834636,1069.6566343088973,158.66851392516347,215.48560282096813,1.0
Llama2-13B,8,2,4,32,32,256,0.0379365,0.0045839222208658,0.00153525,0.0440556722208658,0.024332,1.9365588888346352,1032.759711843073,159.13963407855118,209.7447498827661,1.0
Llama2-13B,8,2,4,32,32,384,0.0390135,0.0045839222208658,0.00208525,0.0456826722208658,0.024332,2.0016388888346355,999.1812265220378,159.61029501537288,204.5577748925024,1.0
Llama2-13B,8,2,4,32,32,512,0.0401335,0.0045839222208658,0.00263525,0.0473526722208658,0.024332,2.068438888834636,966.9127818065756,160.08142705726056,199.43616561882288,1.0
Llama2-13B,8,2,4,32,32,640,0.0412965,0.0045839222208658,0.00318525,0.0490656722208658,0.024332,2.136958888834636,935.9094414262108,160.55304209271415,194.39061675046813,1.0
Llama2-13B,8,2,4,32,32,768,0.0424165,0.0045839222208658,0.00373525,0.0507356722208658,0.024332,2.203758888834636,907.5402985930168,161.02416224610184,189.81311782690904,1.0
Llama2-13B,8,2,4,32,32,896,0.0434935,0.0045839222208658,0.00428525,0.0523626722208658,0.024332,2.268838888834635,881.5081625418007,161.49482318292357,185.6539749421449,1.0
Llama2-13B,8,2,4,32,32,1024,0.0446135,0.0045839222208658,0.00483525,0.0540326722208658,0.024332,2.335638888834635,856.2967544173313,161.9659552248112,181.5212382180408,1.0
Llama2-13B,8,2,4,32,32,1152,0.0471665,0.0045839222208658,0.00538525,0.0571356722208658,0.024332,2.459758888834635,813.0878229888393,163.74921963953992,173.58635858028464,1.0
Llama2-13B,8,2,4,32,32,1280,0.0482865,0.0045839222208658,0.00593525,0.0588056722208658,0.024332,2.526558888834636,791.5904944224322,164.22033979292758,170.04788066325736,1.0
Llama2-13B,8,2,4,32,32,1408,0.0493635,0.0045839222208658,0.00648525,0.0604326722208658,0.024332,2.591638888834635,771.7124513821934,164.69100072974933,166.81454995062074,1.0
Llama2-13B,8,2,4,32,32,1536,0.0504835,0.0045839222208658,0.00703525,0.0621026722208658,0.024332,2.658438888834635,752.3212244599418,165.16213277163703,163.5803111626937,1.0
Llama2-13B,8,2,4,32,32,1664,0.0516465,0.0045839222208658,0.00758525,0.0638156722208658,0.024332,2.726958888834635,733.4177307141947,165.63374780709057,160.35331320330582,1.0
Llama2-13B,8,2,4,32,32,1792,0.0527665,0.0045839222208658,0.00813525,0.0654856722208658,0.024332,2.793758888834635,715.8813911941638,166.10486796047823,157.3961395586957,1.0
Llama2-13B,8,2,4,32,32,1920,0.0538435,0.0045839222208658,0.0086852499999999,0.0671126722208659,0.024332,2.858838888834636,699.58471875107,166.57552889730005,154.68490058902194,1.0
Llama2-13B,8,2,4,32,32,2048,0.0549635,0.0045839222208658,0.00923525,0.0687826722208658,0.024332,2.925638888834635,683.6113669505729,167.04666093918766,151.96144799656835,1.0
Llama2-13B,8,2,4,32,32,2176,0.0597445,0.0045839222208658,0.0097852499999999,0.0741136722208658,0.024332,3.1388788888346344,637.1701715266039,170.5601946916922,142.7413357645408,1.0
Llama2-13B,8,2,4,32,32,2304,0.0608645,0.0045839222208658,0.01033525,0.0757836722208658,0.024332,3.2056788888346355,623.8928069077632,171.0313148450798,140.5017003713822,1.0
Llama2-13B,8,2,4,32,32,2432,0.0619415,0.0045839222208658,0.0108852499999999,0.0774106722208658,0.024332,3.270758888834635,611.4788854743726,171.5019757819016,138.43866856784354,1.0
Llama2-13B,8,2,4,32,32,2560,0.0630615,0.0045839222208658,0.01143525,0.0790806722208659,0.024332,3.337558888834636,599.240362976287,171.97310782378932,136.353486535992,1.0
Llama2-13B,8,2,4,32,32,2688,0.0642245,0.0045839222208658,0.01198525,0.0807936722208658,0.024332,3.406078888834635,587.1854602534721,172.44472285924283,134.25151060673335,1.0
Llama2-13B,8,2,4,32,32,2816,0.0653445,0.0045839222208658,0.01253525,0.0824636722208658,0.024332,3.472878888834635,575.8910874865329,172.9158430126305,132.31093895632418,1.0
Llama2-13B,8,2,4,32,32,2944,0.0664215,0.0045839222208658,0.01308525,0.0840906722208658,0.024332,3.537958888834635,565.2976936254842,173.38650394945222,130.5198647647616,1.0
Llama2-13B,8,2,4,32,32,3072,0.0675415,0.0045839222208658,0.01363525,0.0857606722208658,0.024332,3.604758888834636,554.8221286574231,173.8576359913399,128.70430475436575,1.0
Llama2-13B,8,2,4,32,32,3200,0.0700625,0.0045839222208658,0.01418525,0.0888316722208658,0.024332,3.7275988888346334,536.5384151150618,175.55981422452743,125.28800301482774,1.0
Llama2-13B,8,2,4,32,32,3328,0.0711825,0.0045839222208658,0.0147352499999999,0.0905016722208658,0.024332,3.7943988888346354,527.0927118087617,176.03093437791495,123.6476201158396,1.0
Llama2-13B,8,2,4,32,32,3456,0.0722595,0.0045839222208658,0.01528525,0.0921286722208658,0.024332,3.8594788888346354,518.204674155867,176.50159531473676,122.13037407865868,1.0
Llama2-13B,8,2,4,32,32,3584,0.0733795,0.0045839222208658,0.01583525,0.0937986722208658,0.024332,3.926278888834635,509.3881653917924,176.97272735662438,120.58730800606736,1.0
Llama2-13B,8,2,4,32,32,3712,0.0745425,0.0045839222208658,0.01638525,0.0955116722208658,0.024332,3.994798888834635,500.6509853574734,177.444342392078,119.02226407222592,1.0
Llama2-13B,8,2,4,32,32,3840,0.0756625,0.0045839222208658,0.01693525,0.0971816722208658,0.024332,4.061598888834635,492.4169162784672,177.9154625454656,117.57175783609162,1.0
Llama2-13B,8,2,4,32,32,3968,0.0767395,0.0045839222208658,0.01748525,0.0988086722208659,0.024332,4.126678888834635,484.6512301723567,178.38612348228736,116.2283592428198,1.0
Llama2-13B,8,2,4,32,32,4096,0.0778595,0.0045839222208658,0.01803525,0.1004786722208658,0.024332,4.193478888834636,476.9309809392645,178.85725552417512,114.85898029410352,1.0
Llama2-13B,8,4,2,32,32,128,0.0529295,0.0042163602447509,0.00098525,0.0581311102447509,0.040868,2.516112409790039,1589.754092240174,134.4840250912379,254.0814197965933,1.0
Llama2-13B,8,4,2,32,32,256,0.0540495,0.0042163602447509,0.00153525,0.0598011102447509,0.040868,2.582912409790039,1548.6394292112886,134.9531181071539,249.6843044008805,1.0
Llama2-13B,8,4,2,32,32,384,0.0551265,0.0042163602447509,0.00208525,0.0614281102447509,0.040868,2.647992409790039,1510.5783480388309,135.4217519065041,245.65635748052944,1.0
Llama2-13B,8,4,2,32,32,512,0.0562465,0.0042163602447509,0.00263525,0.0630981102447509,0.040868,2.71479240979004,1473.4091584959742,135.8908568109201,241.5987782545049,1.0
Llama2-13B,8,4,2,32,32,640,0.0574095,0.0042163602447509,0.00318525,0.0648111102447509,0.040868,2.783312409790039,1437.1365520918089,136.3604447089021,237.52243915885373,1.0
Llama2-13B,8,4,2,32,32,768,0.0585295,0.0042163602447509,0.00373525,0.0664811102447509,0.040868,2.8501124097900385,1403.4534168758175,136.82953772481812,233.7787572503065,1.0
Llama2-13B,8,4,2,32,32,896,0.0596065,0.0042163602447509,0.00428525,0.0681081102447509,0.040868,2.9151924097900395,1372.1221235918665,137.29817152416834,230.3409385287985,1.0
Llama2-13B,8,4,2,32,32,1024,0.0607265,0.0042163602447509,0.00483525,0.0697781102447509,0.040868,2.981992409790039,1341.38503735549,137.76727642858444,226.8651683014572,1.0
Llama2-13B,8,4,2,32,32,1152,0.0655395,0.0042163602447509,0.00538525,0.0751411102447509,0.040868,3.1965124097900386,1251.363826321806,141.3598692251585,215.6865237378353,1.0
Llama2-13B,8,4,2,32,32,1280,0.0666595,0.0042163602447509,0.00593525,0.0768111102447509,0.040868,3.263312409790039,1225.7484107252114,141.82896224107463,212.76631574055403,1.0
Llama2-13B,8,4,2,32,32,1408,0.0677365,0.0042163602447509,0.00648525,0.0784381102447509,0.040868,3.32839240979004,1201.7813729638708,142.2975960404248,210.07521209454984,1.0
Llama2-13B,8,4,2,32,32,1536,0.0688565,0.0042163602447509,0.00703525,0.0801081102447509,0.040868,3.395192409790039,1178.1364698112536,142.7667009448408,207.3394682344308,1.0
Llama2-13B,8,4,2,32,32,1664,0.0700195,0.0042163602447509,0.00758525,0.0818211102447509,0.040868,3.463712409790039,1154.8302880730416,143.23628884282277,204.56628345364183,1.0
Llama2-13B,8,4,2,32,32,1792,0.0711395,0.0042163602447509,0.00813525,0.0834911102447509,0.040868,3.5305124097900387,1132.9800141498106,143.70538185873886,202.0050490356818,1.0
Llama2-13B,8,4,2,32,32,1920,0.0722165,0.0042163602447509,0.0086852499999999,0.0851181102447509,0.040868,3.5955924097900387,1112.4731460409264,144.17401565808905,199.64137788190925,1.0
Llama2-13B,8,4,2,32,32,2048,0.0733365,0.0042163602447509,0.00923525,0.0867881102447509,0.040868,3.662392409790039,1092.182254776275,144.64312056250506,197.2321021080977,1.0
Llama2-13B,8,4,2,32,32,2176,0.0781175,0.0042163602447509,0.0097852499999999,0.0921191102447509,0.040868,3.875632409790039,1032.0896248818135,148.15462717753798,189.65612977570703,1.0
Llama2-13B,8,4,2,32,32,2304,0.0792375,0.0042163602447509,0.01033525,0.0937891102447509,0.040868,3.94243240979004,1014.602048742042,148.62372019345403,187.56740204253543,1.0
Llama2-13B,8,4,2,32,32,2432,0.0803145,0.0042163602447509,0.0108852499999999,0.0954161102447509,0.040868,4.007512409790039,998.12541820914,149.09235399280416,185.6356622936134,1.0
Llama2-13B,8,4,2,32,32,2560,0.0814345,0.0042163602447509,0.01143525,0.0970861102447509,0.040868,4.074312409790039,981.7607482402487,149.56145889722023,183.65859543218195,1.0
Llama2-13B,8,4,2,32,32,2688,0.0825975,0.0042163602447509,0.01198525,0.0987991102447509,0.040868,4.14283240979004,965.5230056005864,150.03104679520217,181.6411474865489,1.0
Llama2-13B,8,4,2,32,32,2816,0.0837175,0.0042163602447509,0.01253525,0.1004691102447509,0.040868,4.209632409790039,950.2017303690192,150.50013981111826,179.77142152013408,1.0
Llama2-13B,8,4,2,32,32,2944,0.0847945,0.0042163602447509,0.01308525,0.1020961102447509,0.040868,4.274712409790038,935.7354639435192,150.9687736104684,178.040761618346,1.0
Llama2-13B,8,4,2,32,32,3072,0.0859145,0.0042163602447509,0.01363525,0.1037661102447509,0.040868,4.341512409790039,921.337916938822,151.4378785148845,176.26579740891754,1.0
Llama2-13B,8,4,2,32,32,3200,0.0906955,0.0042163602447509,0.01418525,0.1090971102447509,0.040868,4.554752409790039,878.2036080385736,154.94938512991737,170.84572567538342,1.0
Llama2-13B,8,4,2,32,32,3328,0.0918155,0.0042163602447509,0.0147352499999999,0.1107671102447509,0.040868,4.621552409790039,865.5100376069788,155.4184781458334,169.2725935662643,1.0
Llama2-13B,8,4,2,32,32,3456,0.0928925,0.0042163602447509,0.01528525,0.1123941102447509,0.040868,4.686632409790039,853.4913025489874,155.88711194518353,167.8145296392966,1.0
Llama2-13B,8,4,2,32,32,3584,0.0940125,0.0042163602447509,0.01583525,0.1140641102447509,0.040868,4.7534324097900384,841.4971866985444,156.35621684959966,166.31428464257368,1.0
