Model,Device number,Seqlen,Pipeline parallelism,Tensor parallelism,Phase,Total Latency (s),Throughput (tokens/s),Energy per Token (mJ),Total power (W)
Llama2-13B,32,4096,32,1,end2end,2.8483019954999995,46017.59230835747,1.11906213808745,271.0413897880593
Llama2-13B,32,4096,32,1,prefill,0.3560377494374999,46017.59230835747,1.1048721757862277,267.6045233511904
Llama2-13B,32,4096,40,1,decoding,2.0905759013125005,68574.40569844705,0.7930454632684446,135.29735788935335
Llama2-13B,32,4096,40,1,end2end,2.3892296015000003,68574.40569844705,0.7920318945326431,135.12443820398246
Llama2-13B,32,4096,40,1,prefill,0.2986537001875,68574.40569844705,0.784936913382032,133.91400040638607
Llama2-70B,8,4096,1,8,decoding,3.822178858166668,937.6850568733169,16.488072610368487,69.60516974995139
Llama2-70B,8,4096,1,8,end2end,4.368204409333333,937.6850568733169,16.43617789109545,69.38609376517832
Llama2-70B,8,4096,1,8,prefill,0.5460255511666666,937.6850568733169,16.072914856184155,67.85256187176691
Llama2-70B,8,4096,2,4,decoding,3.731033024833333,1921.1837451693948,8.244036305184244,69.60516974995139
Llama2-70B,8,4096,2,4,end2end,4.264037742666666,1921.1837451693948,8.218088945547725,69.38609376517832
Llama2-70B,8,4096,2,4,prefill,0.5330047178333333,1921.1837451693948,8.036457428092078,67.85256187176691
Llama2-70B,8,4096,4,2,decoding,3.5506402296944457,4037.581695860441,4.122018152592122,69.60516974995139
Llama2-70B,8,4096,4,2,end2end,4.057874548222222,4037.581695860441,4.109044472773863,69.38609376517832
Llama2-70B,8,4096,4,2,prefill,0.5072343185277778,4037.581695860441,4.018228714046039,67.85256187176691
Llama2-70B,8,4096,8,1,decoding,3.204096175875,8948.545370105823,2.061009076296061,69.60516974995139
Llama2-70B,8,4096,8,1,end2end,3.661824201,8948.545370105821,2.054522236386932,69.38609376517832
Llama2-70B,8,4096,8,1,prefill,0.457728025125,8948.545370105821,2.0091143570230194,67.85256187176691
Llama2-70B,8,4096,80,1,decoding,12.58034075569444,22791.115564196247,0.981479882504873,40.967541792961406
Llama2-70B,8,4096,80,1,end2end,14.377532292222222,22791.115564196243,0.98083119851396,40.94046534546425
Llama2-70B,8,4096,80,1,prefill,1.7971915365277775,22791.115564196243,0.9762904105775688,40.75093021298419
Llama2-70B,20,4096,1,20,decoding,6.14721141025,583.0285898454634,41.22018152592121,174.01292437487854
Llama2-70B,20,4096,1,20,end2end,7.025384468857142,583.0285898454634,41.09044472773861,173.4652344129459
Llama2-70B,20,4096,1,20,prefill,0.8781730586071428,583.0285898454634,40.18228714046038,169.63140467941736
Llama2-70B,20,4096,2,10,decoding,5.939691879,1206.7966059557282,20.610090762960606,174.01292437487854
Llama2-70B,20,4096,2,10,end2end,6.7882192902857135,1206.7966059557282,20.545222363869307,173.4652344129459
Llama2-70B,20,4096,2,10,prefill,0.8485274112857142,1206.7966059557282,20.091143570230187,169.63140467941736
Llama2-70B,20,4096,4,5,decoding,5.756586410249998,2490.364771468342,10.305045381480303,174.01292437487854
Llama2-70B,20,4096,4,5,end2end,6.578955897428571,2490.3647714683416,10.272611181934654,173.4652344129459
Llama2-70B,20,4096,4,5,prefill,0.8223694871785714,2490.3647714683416,10.045571785115095,169.63140467941736
Llama2-70B,20,4096,5,4,decoding,5.6467231290000015,3173.5219862238096,8.244036305184244,174.01292437487854
Llama2-70B,20,4096,5,4,end2end,6.4533978617142855,3173.5219862238087,8.218088945547725,173.4652344129459
Llama2-70B,20,4096,5,4,prefill,0.8066747327142857,3173.5219862238087,8.036457428092078,169.63140467941736
Llama2-70B,20,4096,10,2,decoding,5.182855941499998,6915.106343786848,4.122018152592122,174.01292437487854
Llama2-70B,20,4096,10,2,end2end,5.923263933142857,6915.106343786848,4.109044472773863,173.4652344129459
Llama2-70B,20,4096,10,2,prefill,0.7404079916428571,6915.106343786848,4.018228714046039,169.63140467941736
Llama2-70B,20,4096,20,1,decoding,4.29174266025,16701.84017879221,2.061009076296061,174.01292437487854
Llama2-70B,20,4096,20,1,end2end,4.904848754571428,16701.84017879221,2.054522236386932,173.4652344129459
Llama2-70B,20,4096,20,1,prefill,0.6131060943214285,16701.84017879221,2.0091143570230194,169.63140467941736
Llama2-70B,20,4096,80,1,decoding,5.653101801499999,50719.0583272216,1.1601995857726055,117.2688720647501
Llama2-70B,20,4096,80,1,end2end,6.4606877731428565,50719.0583272216,1.158577875795323,117.10495535405292
Llama2-70B,20,4096,80,1,prefill,0.8075859716428571,50719.0583272216,1.1472259059543448,115.95753837917266
Llama2-70B,32,4096,1,32,decoding,8.937738753999998,400.9962808989036,65.95229044147395,278.42067899980555
Llama2-70B,32,4096,1,32,end2end,10.214558576,400.99628089890354,65.7447115643818,277.54437506071326
Llama2-70B,32,4096,1,32,prefill,1.276819822,400.99628089890354,64.29165942473662,271.41024748706764
Llama2-70B,32,4096,2,16,decoding,8.7668403165,817.6263900357766,32.976145220736974,278.42067899980555
Llama2-70B,32,4096,2,16,end2end,10.019246076,817.6263900357766,32.8723557821909,277.54437506071326
Llama2-70B,32,4096,2,16,prefill,1.2524057595,817.6263900357766,32.14582971236832,271.41024748706764
Llama2-70B,32,4096,4,8,decoding,8.40795359775,1705.0522262440136,16.488072610368487,278.42067899980555
Llama2-70B,32,4096,4,8,end2end,9.609089826,1705.0522262440136,16.43617789109545,277.54437506071326
Llama2-70B,32,4096,4,8,prefill,1.20113622825,1705.0522262440136,16.072914856184155,271.41024748706764
Llama2-70B,32,4096,8,4,decoding,7.997797347750001,3584.9870599767346,8.244036305184244,278.42067899980555
Llama2-70B,32,4096,8,4,end2end,9.140339826,3584.987059976735,8.218088945547725,277.54437506071326
Llama2-70B,32,4096,8,4,prefill,1.14254247825,3584.987059976735,8.036457428092078,271.41024748706764
Llama2-70B,32,4096,16,2,decoding,7.186029769625001,7979.927976695881,4.122018152592122,278.42067899980555
Llama2-70B,32,4096,16,2,end2end,8.212605451,7979.927976695882,4.109044472773863,277.54437506071326
Llama2-70B,32,4096,16,2,prefill,1.026575681375,7979.927976695882,4.018228714046039,271.41024748706764
Llama2-70B,32,4096,32,1,decoding,5.626581527437501,20383.24681527046,2.061009076296061,278.42067899980555
Llama2-70B,32,4096,32,1,end2end,6.430378888499999,20383.246815270457,2.0545222363869318,277.54437506071326
Llama2-70B,32,4096,32,1,prefill,0.8037973610624999,20383.246815270457,2.0091143570230194,271.41024748706764
Llama2-70B,32,4096,80,1,decoding,4.729867480624998,60619.03450244509,1.288056761398472,163.5108551442047
Llama2-70B,32,4096,80,1,end2end,5.405562835,60619.03450244511,1.285867452929141,163.232935947844
Llama2-70B,32,4096,80,1,prefill,0.675695354375,60619.03450244511,1.2705422936438209,161.28750157331905
Llama2-7B,8,4096,1,8,decoding,1.5213996110833332,2355.7255923366274,5.977901702535971,70.14999181533949
Llama2-7B,8,4096,1,8,end2end,1.7387424126666664,2355.725592336628,5.967522758681362,70.02819609793187
Llama2-7B,8,4096,1,8,prefill,0.2173428015833333,2355.725592336628,5.894870151699103,69.17562607607849
