trace_16_channels_per_block_seqlen_2816.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_2944.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_3072.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_3200.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_3328.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_3456.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_3584.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_3712.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_3840.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_384.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_3968.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_4096.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_512.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_640.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_768.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
trace_16_channels_per_block_seqlen_896.txt.log	0.001852	0.00181975	3.225e-05	99.94600431965442	512	64	384	0	0	0	0	0	0	0	64	0	0	0	0	20480	0	5120	0	0	0	0	0	0	0	0	
